TQAESD,QAESD,TQAESE,QAESE,TQMATH,QMATH,TQBITCNT,QBITCNT,TQCRC,QCRC,TQDIJK,QDIJK,TQFFT,QFFT,TQGSMD,QGSMD,TQMXM,QMXM,TQQSORT,QQSORT,TQSHA,QSHA,TQSSEARCH,QSSEARCH,TQSUSANC,QSUSANC,TQSUSANE,QSUSANE,TQSUSANS,QSUSANS
4860201,0.55838,4584150,0.53054,14511966,0.43653,7787043,0.4252,6862698,0.32508,9442347,0.68386,8470407,0.46605,1925343,0.4513,6139254,0.54427,4614210,0.70985,1656807,0.69355,1023042,0.53851,165831,0.67652,412824,0.59527,3935856,0.70985
4861203,0.56069,4538058,0.53376,14550543,0.43741,7787043,0.42573,6865203,0.32497,9233931,0.65164,8371209,0.46501,1888770,0.55481,6121719,0.54425,3705396,0.64474,1662819,0.69638,802602,0.54318,165330,0.69069,399798,0.61945,3939363,0.71328
4810602,0.5618,4536054,0.53355,14537016,0.4371,7786542,0.42631,6865203,0.32513,9385734,0.69073,8348163,0.46766,1621737,0.5646,6074124,0.5459,3447381,0.59266,1656807,0.69665,995988,0.52774,166332,0.66179,400299,0.61318,3932349,0.71018
4810101,0.56183,4533549,0.533,14458860,0.43885,7788546,0.42664,6865704,0.325,8800566,0.64859,8279526,0.46454,1486467,0.61575,6083643,0.54686,4202388,0.58536,1642278,0.70025,861219,0.4663,167334,0.61698,463425,0.36628,3937359,0.70717
4813107,0.56068,4532547,0.53346,14432307,0.44202,7780530,0.42331,6880233,0.32423,9275514,0.66702,8326119,0.46773,1485966,0.61445,6116208,0.54535,4230444,0.57765,1642278,0.69714,919335,0.53242,169839,0.68563,462924,0.34238,3923832,0.71152
4820121,0.56133,4535553,0.53377,14460363,0.43712,7788546,0.42339,6865203,0.32488,8948862,0.67466,8434836,0.46382,1495986,0.60188,6096168,0.54543,4373730,0.57104,1642278,0.69399,931860,0.39878,167835,0.54648,419838,0.5696,3926337,0.70866
4812606,0.56108,4550583,0.53199,14436816,0.43587,7786542,0.42417,6865203,0.32488,9055575,0.67874,8398263,0.46504,1485966,0.62962,6117711,0.5449,4583148,0.58158,1642278,0.69084,852201,0.53826,164829,0.57295,397794,0.6048,3932349,0.71273
4822626,0.55995,4594671,0.53113,14467878,0.43505,7787043,0.4247,6865704,0.32487,8823612,0.66252,8335137,0.46631,1473942,0.6277,6126729,0.54646,3697881,0.59341,1642278,0.6877,1011018,0.34154,181362,0.60616,449898,0.38745,3931848,0.70976
4862706,0.55963,4564110,0.53103,14470383,0.43658,7786542,0.42533,6865203,0.32491,9131727,0.67453,8327121,0.46207,1474944,0.62474,6084144,0.5453,3832149,0.58774,1642278,0.68457,782562,0.52929,178356,0.62721,496491,0.17356,3925335,0.70747
4850682,0.56086,4537056,0.53368,14523990,0.43635,7787043,0.42583,6865704,0.32478,8936337,0.65155,8297061,0.4636,1475445,0.62088,6111699,0.54618,4057098,0.585,1645284,0.70446,1053102,0.51536,164328,0.69643,445890,0.42937,3927339,0.71177
4808097,0.56182,4538559,0.53335,14517477,0.43599,7786542,0.42641,6863700,0.32488,9204873,0.6842,8418303,0.4658,1480956,0.6286,6113202,0.54664,3980946,0.58618,1642779,0.70564,763023,0.53045,168837,0.60259,406812,0.60741,3925836,0.70911
4813608,0.56133,4531545,0.53329,14522487,0.43617,7787043,0.4269,6865704,0.32478,8806578,0.66577,8380227,0.46384,1474443,0.62621,6110196,0.54477,4012008,0.59018,1641777,0.70317,1015026,0.54771,167334,0.68584,400299,0.60929,3926838,0.71349
4813107,0.56154,4534050,0.53345,14549541,0.43669,7782033,0.42341,6865203,0.32491,8786037,0.64724,8454876,0.46331,1475946,0.62147,6106689,0.54548,4289562,0.57419,1643280,0.69946,783564,0.51737,166332,0.66179,468435,0.28923,3936357,0.70986
4818618,0.56131,4535052,0.53391,14495433,0.43687,7787043,0.42374,6864201,0.32494,8816097,0.66352,8321610,0.46683,1480956,0.62921,6130737,0.54424,4221426,0.58427,1641777,0.69666,1015026,0.58598,167334,0.61698,467934,0.36246,3939864,0.71298
4812606,0.56091,4555092,0.5318,14388720,0.44302,7786542,0.42432,6865704,0.32488,8763993,0.65026,8469405,0.46297,1475445,0.62734,6188352,0.54402,3759504,0.59215,1647288,0.70191,874746,0.4593,164328,0.67378,400299,0.61139,3941868,0.70994
4829139,0.56006,4599180,0.53167,14433810,0.44061,7787043,0.42482,6865203,0.32496,8711889,0.66036,8443854,0.46368,1474944,0.62378,6137250,0.54477,4350183,0.57091,1643280,0.69965,897291,0.56436,166332,0.68051,400800,0.61772,3950886,0.71161
4860201,0.55998,4554591,0.53103,14507958,0.43716,7786542,0.4254,6865704,0.32494,9045555,0.6462,8307582,0.46463,1379253,0.47508,6115707,0.54497,4328640,0.58511,1644783,0.69569,1025046,0.53823,167334,0.6157,392283,0.64158,3946878,0.71368
4846173,0.56153,4539060,0.53354,14441826,0.43498,7787043,0.42589,6865203,0.32498,9086136,0.67987,8423313,0.46275,1585665,0.34796,6103182,0.54479,3969423,0.58974,1644282,0.69251,787071,0.53872,171342,0.60944,497493,0.17279,3942369,0.7093
4807596,0.56181,4537557,0.53324,14492427,0.43488,7787043,0.42642,6865203,0.32497,9075114,0.68162,8447862,0.46271,1944882,0.45746,6116208,0.54599,3871728,0.5901,1647789,0.69728,1017030,0.58218,179358,0.52694,479958,0.29831,3950886,0.71116
4813608,0.56125,4531545,0.53288,14473890,0.43675,7786542,0.427,6880233,0.32421,8874714,0.65774,8329125,0.46539,1896786,0.55639,6114705,0.54474,3996978,0.58866,1644783,0.69641,935367,0.38871,184368,0.65956,401301,0.61619,3949884,0.71234
4817115,0.56115,4532046,0.53383,14567076,0.43681,7782534,0.42334,6862698,0.32508,8541549,0.64872,8465397,0.46937,1632258,0.56607,6119214,0.54096,3971427,0.58933,1642779,0.69424,843684,0.51692,175350,0.65224,400299,0.61117,3942369,0.70885
4815612,0.56166,4537557,0.53371,14515974,0.4363,7786542,0.42382,6865203,0.32497,8800566,0.66614,8427321,0.4671,1487970,0.61565,6113202,0.54071,3911307,0.5879,1642779,0.69207,987471,0.39085,166332,0.68976,401802,0.61356,3944874,0.7112
4814610,0.56093,4576134,0.53174,14497938,0.43715,7788546,0.42416,6865203,0.32513,8693352,0.65349,8382732,0.46393,1482459,0.61671,6106689,0.54237,4135254,0.58217,1644282,0.68931,849195,0.53113,166833,0.66409,418836,0.42909,3940866,0.71407
5007996,0.55233,4690863,0.52296,14433309,0.44368,7786542,0.42486,6865704,0.325,8618202,0.6458,8375718,0.46654,1497990,0.60291,6092661,0.5446,4244973,0.5799,1676346,0.6779,1005006,0.33192,165330,0.69784,481962,0.26708,3939864,0.70968
4812606,0.56138,4576134,0.53174,14447337,0.43852,7787043,0.42539,6865203,0.32502,8729424,0.65473,8502471,0.46419,1482960,0.63019,6082140,0.54722,4355193,0.57529,1644282,0.69193,788073,0.51682,164328,0.66159,420339,0.56151,3950385,0.71143
4834650,0.55936,4583148,0.53051,14468880,0.43589,7786542,0.42602,6865704,0.32496,8589144,0.64854,8376720,0.46231,1477950,0.62809,6132741,0.54741,4422828,0.58688,1642779,0.68976,1016529,0.55247,164328,0.69055,403806,0.61042,3946878,0.7126
4878738,0.55945,4551084,0.53223,14502948,0.43575,7787043,0.42652,6865203,0.32488,8597160,0.64815,8369205,0.46643,1473942,0.62467,6100677,0.54649,4033050,0.58626,1645284,0.69132,803103,0.50815,165831,0.68753,427353,0.46868,3915816,0.71087
4820622,0.56055,4538058,0.53354,14491425,0.43588,7786542,0.4271,6865203,0.32488,8558583,0.65161,8418303,0.46461,1474944,0.62151,6107190,0.54454,3915816,0.58604,1643781,0.69079,1018533,0.53892,166332,0.67126,496491,0.17327,3917319,0.71211
4809600,0.56116,4536054,0.5332,14495934,0.43653,7782534,0.42352,6865704,0.32487,8605176,0.65383,8314095,0.46778,1482459,0.62862,6093162,0.54595,3952890,0.58773,1644282,0.68856,788073,0.53099,164829,0.68628,449898,0.37918,3931347,0.71028
4811103,0.56077,4532046,0.53307,14498439,0.4356,7786542,0.42393,6865203,0.32491,8867700,0.6607,8301570,0.46736,1473942,0.62594,6126228,0.54523,3840666,0.59128,1644783,0.68554,1015026,0.5358,173346,0.57989,454407,0.53051,3933351,0.71353
4820121,0.56132,4534050,0.53331,14463369,0.43636,7787043,0.42442,6865704,0.32478,8735937,0.65707,8469906,0.46078,1475946,0.6223,6093162,0.54639,3915816,0.58872,1643280,0.68362,813123,0.54682,162324,0.66623,401802,0.60585,3932349,0.70998
4813608,0.56109,4536555,0.53354,14363670,0.43903,7786542,0.42501,6863700,0.32488,8897259,0.66614,8237943,0.47131,1481457,0.6292,6138753,0.5445,4220424,0.58094,1661817,0.70236,994986,0.53602,159318,0.70126,404808,0.5968,3933351,0.71352
4815111,0.5608,4584651,0.53128,14408760,0.43978,7787043,0.42551,6865704,0.32478,8953872,0.65488,8331129,0.46225,1473942,0.62742,6125727,0.54483,4328139,0.5817,1656306,0.69544,818133,0.55222,166332,0.68718,464427,0.23633,3932349,0.70972
4853688,0.55783,4585653,0.53062,14430804,0.43845,7786542,0.42609,6878730,0.32421,8559084,0.64712,8406780,0.46562,1475946,0.62376,6125727,0.5449,4268520,0.57991,1656807,0.69125,977952,0.52828,179358,0.56285,454407,0.40751,3934353,0.7133
4866714,0.56128,4542567,0.53325,14548539,0.43529,7787043,0.42658,6865704,0.32488,8959884,0.66193,8412792,0.46418,1379754,0.47597,6111198,0.54344,4094673,0.58433,1667829,0.69295,859215,0.47049,168336,0.6824,397794,0.60602,3931347,0.71013
4811604,0.56182,4536054,0.53343,14546034,0.43673,7788045,0.42708,6865203,0.32496,8729424,0.66195,8465898,0.46262,1582659,0.34815,6118212,0.54437,4091667,0.58624,1642278,0.70091,920838,0.53085,172845,0.65901,401301,0.60442,3925836,0.70766
4809600,0.56136,4533549,0.5333,14484912,0.43581,7781031,0.42361,6865704,0.32494,8750466,0.65656,8379225,0.46816,1912818,0.45562,6113703,0.54329,4043070,0.58609,1642278,0.69777,936870,0.42689,188376,0.56478,481962,0.30669,3927339,0.712
4812606,0.56079,4533048,0.53302,14462868,0.43652,7787043,0.42393,6865203,0.32498,8760486,0.6523,8357181,0.47181,1890273,0.55269,6118212,0.54072,4114713,0.58348,1642278,0.69462,866229,0.53063,165831,0.68235,497493,0.17279,3937359,0.70836
4818117,0.56172,4533549,0.53373,14476896,0.43815,7786542,0.42451,6865203,0.32497,9117198,0.66897,8343654,0.46726,1645785,0.56822,6110196,0.54078,3810606,0.59422,1642278,0.69149,993984,0.3625,168336,0.65668,407814,0.59889,3932850,0.71225
4816113,0.56062,4550583,0.53296,14435814,0.43761,7788546,0.42485,6865704,0.32498,9112689,0.67483,8333133,0.4681,1472940,0.61717,6090657,0.54461,3890265,0.58978,1642278,0.68838,822642,0.53448,170340,0.63172,399798,0.59658,3942369,0.70842
4818618,0.56091,4575633,0.53107,14372187,0.44181,7786542,0.42555,6865203,0.32499,8899764,0.66772,8528022,0.45998,1478952,0.61853,6115206,0.5445,4177839,0.584,1642278,0.68523,1014525,0.59507,163326,0.7798,406812,0.60266,3947880,0.71059
4866213,0.55986,4586154,0.53034,14387217,0.43982,7787043,0.42608,6862698,0.32508,8836638,0.65641,8273514,0.47143,1497990,0.60456,6108192,0.54475,4004493,0.58832,1646286,0.68788,802101,0.52619,174849,0.62055,398295,0.62421,3951387,0.7122
4850682,0.56074,4537557,0.53377,14527998,0.43897,7786542,0.42671,6865203,0.32497,8945355,0.66843,8435838,0.46278,1477950,0.62158,6088653,0.54643,4199883,0.58129,1640775,0.70635,1000998,0.58395,172344,0.67276,408315,0.60824,3945876,0.70733
4809099,0.56191,4536555,0.53352,14452848,0.43535,7787544,0.4272,6865203,0.32513,8602671,0.65604,8303073,0.46698,1482960,0.62841,6121719,0.5457,4159302,0.58422,1643781,0.70333,1009515,0.53038,188877,0.5703,485469,0.18193,3940365,0.71053
4812105,0.56145,4533048,0.53322,14524992,0.43568,7781532,0.42369,6865704,0.325,8746458,0.65246,8398764,0.46841,1473942,0.62591,6117210,0.54638,4082649,0.58332,1641777,0.70101,788574,0.53587,180360,0.65913,447894,0.48926,3953892,0.71093
4811604,0.56094,4532547,0.53328,14440323,0.43538,7787043,0.42404,6865203,0.32502,8645757,0.64932,8331630,0.46479,1475445,0.62297,6112701,0.54577,4305093,0.5815,1642779,0.6975,1025046,0.53074,172845,0.63458,396291,0.59143,3939363,0.7085
4820121,0.56153,4535052,0.53398,14487417,0.43659,7786542,0.42461,6865704,0.32496,8800065,0.65667,8318103,0.4617,1481958,0.62982,6090657,0.54594,4389261,0.5783,1646787,0.70232,790578,0.54108,173346,0.65194,403305,0.60098,3944373,0.71048
4829640,0.56123,4551585,0.53209,14508459,0.43687,7787043,0.42511,6879732,0.32414,8890746,0.66321,8443353,0.46491,1473942,0.62759,6099174,0.54658,4290063,0.5827,1643280,0.70015,1006008,0.58959,164328,0.68162,427854,0.42882,3940365,0.71365
4887756,0.56116,4584150,0.53095,14486415,0.43692,7786542,0.4257,6865704,0.32487,8751969,0.65259,8438844,0.46321,1474944,0.62442,6079635,0.54616,4300584,0.58109,1643781,0.69728,1024044,0.52129,165831,0.69055,496491,0.17327,3946878,0.70814
4862205,0.55922,4574631,0.53065,14442828,0.43655,7787043,0.4262,6865203,0.32491,8549565,0.6487,8391249,0.46502,1474944,0.62021,6099174,0.54632,3950886,0.59069,1644282,0.69421,788574,0.52472,166833,0.66474,438876,0.45328,3950886,0.7098
4848678,0.56134,4536555,0.53382,14349141,0.44164,7786542,0.42677,6865704,0.32478,8580126,0.65213,8435337,0.46221,1481457,0.62837,6190356,0.54271,4137258,0.59025,1644783,0.69008,1026048,0.55532,165330,0.69221,397293,0.60629,3944373,0.71221
4807596,0.56166,4538559,0.53336,14429802,0.43861,7788546,0.42729,6863700,0.32488,8602170,0.64815,8397261,0.46702,1475946,0.62521,6101679,0.54618,4080144,0.58877,1649292,0.69562,787071,0.52157,164829,0.66088,401802,0.61213,3938361,0.70818
4814109,0.56125,4532046,0.53341,14449842,0.43498,7780530,0.42375,6865704,0.32478,8603673,0.64909,8389245,0.46353,1382259,0.48015,6096168,0.54668,4273029,0.58735,1642779,0.69398,1014024,0.54353,164328,0.69098,427353,0.5206,3933351,0.71226
4814109,0.56145,4533048,0.53336,14403249,0.43537,7787043,0.4241,6865203,0.32491,8702871,0.65745,8592150,0.46262,1677348,0.36857,6099675,0.54662,4029543,0.58887,1642779,0.6922,776049,0.53862,164328,0.68794,407814,0.58924,3931848,0.70862
4818117,0.56109,4534551,0.5337,14421285,0.4356,7787043,0.42462,6864201,0.32494,8842149,0.65096,8446359,0.46689,1937367,0.46578,6124224,0.54637,4260003,0.5853,1642779,0.69039,1001499,0.53746,168837,0.66003,505509,0.17478,3923832,0.7118
4813608,0.56092,4554591,0.53217,14504952,0.43611,7786542,0.4252,6865704,0.32488,8675316,0.64483,8342151,0.46518,1906305,0.55816,6130236,0.54445,4749480,0.75105,1642779,0.68825,805608,0.55425,169839,0.63211,420840,0.57683,3911307,0.71098
4830642,0.55991,4601184,0.53192,14435313,0.4353,7788546,0.42554,6865203,0.32496,8840646,0.65395,8353674,0.46567,1663320,0.56388,6107190,0.5453,4162308,0.71431,1647288,0.68995,1007511,0.53566,168837,0.74099,401802,0.59543,3925836,0.71147
4858197,0.55966,4553589,0.53097,14483409,0.43669,7786542,0.42624,6865704,0.32494,8891247,0.65231,8497962,0.46512,1476948,0.61102,6119214,0.54469,3417822,0.60122,1643280,0.68866,808113,0.53539,165831,0.71364,399297,0.59177,3932349,0.70774
4845171,0.56148,4539060,0.53381,14467878,0.4365,7787043,0.42677,6865203,0.32498,9009984,0.66156,8460888,0.46401,1493481,0.62528,6117711,0.54639,3350187,0.5973,1644783,0.68635,982962,0.531,170340,0.57752,438876,0.38022,3933351,0.71127
4807596,0.56201,4538058,0.53326,14358660,0.4391,7786041,0.42588,6865203,0.32497,9010485,0.66346,8504475,0.46493,1497990,0.60687,6103182,0.544,3455898,0.59146,1644783,0.68368,864225,0.47908,180861,0.62802,496992,0.17195,3932349,0.70745
4814109,0.56107,4531044,0.53292,14406255,0.4394,7783035,0.4237,6865704,0.32498,8696358,0.64989,8383734,0.4646,1489473,0.62849,6112701,0.54133,4578639,0.58205,1659312,0.70389,951399,0.55645,163827,0.67497,442383,0.462,3933351,0.71113
4816113,0.56131,4533048,0.53357,14412768,0.44073,7786542,0.42423,6865203,0.32499,8768001,0.65799,8551569,0.4615,1475445,0.62544,6110697,0.54108,3886758,0.58826,1656306,0.69658,872241,0.47566,164328,0.68619,398796,0.61432,3934854,0.70971
4817115,0.56141,4537056,0.53393,14369181,0.43945,7787043,0.42472,6877227,0.32434,8744454,0.64867,8398764,0.46503,1473942,0.62243,6124725,0.54421,4123230,0.58582,1656306,0.69201,944385,0.52307,173346,0.6154,400800,0.60612,3930345,0.71111
4812606,0.56135,4573629,0.53195,14474391,0.43735,7786542,0.4253,6865203,0.32513,8683833,0.65577,8535036,0.46427,1481457,0.63052,6342660,0.54118,4343169,0.57003,1666326,0.69314,938373,0.3954,165831,0.69098,451902,0.49502,3935355,0.70687
4835151,0.55927,4584150,0.53097,14409762,0.4349,7787043,0.4258,6865704,0.325,8866698,0.65612,8479425,0.46025,1475946,0.62649,6095667,0.54601,4341165,0.5696,1645284,0.70013,835167,0.52834,166833,0.65401,393786,0.63314,3947379,0.70929
4879239,0.55939,4552587,0.5321,14542026,0.43477,7786542,0.42639,6865203,0.32502,8571108,0.65668,8425317,0.46417,1473441,0.62413,6117711,0.54635,4451886,0.57698,1642278,0.69875,1002000,0.36483,184368,0.53513,505509,0.17429,3945375,0.71253
4820121,0.56063,4538559,0.5333,14556555,0.43523,7787043,0.42688,6865704,0.32496,8591148,0.64806,8379726,0.4646,1481958,0.63028,6075627,0.54638,4584150,0.58313,1642278,0.69558,816129,0.5289,159819,0.66951,422844,0.57342,3951387,0.70935
4809600,0.56119,4535553,0.53325,14467377,0.43667,7782033,0.42339,6865203,0.32488,8802570,0.65032,8336139,0.46858,1475445,0.62816,6086649,0.54628,4519020,0.58322,1642278,0.69247,1008012,0.54705,188877,0.54168,395790,0.59801,3948381,0.70945
4811103,0.56078,4532046,0.53314,14476896,0.43672,7787043,0.42372,6865203,0.32488,8950866,0.65716,8376720,0.46546,1473942,0.62514,6103182,0.54603,3629745,0.59724,1642278,0.68933,777051,0.52184,185871,0.56547,399297,0.59495,3953391,0.71116
4820121,0.56121,4532046,0.53375,14530503,0.43792,7786542,0.42429,6865704,0.32487,8997960,0.64179,8386740,0.46614,1476948,0.62059,6126729,0.5441,3616218,0.59101,1642278,0.6862,1023042,0.5388,182865,0.68905,411822,0.58333,3946878,0.71261
4813608,0.56103,4538559,0.53356,14435814,0.43896,7787043,0.42479,6865203,0.32491,8810586,0.65735,8403774,0.46727,1402299,0.50055,6108693,0.5453,4053591,0.58671,1642278,0.68305,776049,0.54153,181362,0.58229,513024,0.17127,3945876,0.70869
4815111,0.56086,4581144,0.53204,14445333,0.43967,7787043,0.42531,6865704,0.32478,8885235,0.65733,8473914,0.46549,1548090,0.35646,6109695,0.54569,3653793,0.58981,1646787,0.70365,999996,0.53281,158316,0.69733,480459,0.29756,3943371,0.71157
4853187,0.55821,4583148,0.53014,14428299,0.43904,7786542,0.42589,6863700,0.32488,8701368,0.64991,8398764,0.46528,1882758,0.45487,6099675,0.5459,4411305,0.58001,1641777,0.70462,781059,0.5434,189378,0.54517,417834,0.56385,3941868,0.71392
4867215,0.56119,4548579,0.53257,14466375,0.43473,7788546,0.42623,6865704,0.32478,8748462,0.65513,8391249,0.46553,1921836,0.5683,6086649,0.54399,3764514,0.58977,1642779,0.70109,1016529,0.541,179358,0.65523,403806,0.60714,3944373,0.70944
4811604,0.56185,4536555,0.53333,14439321,0.43553,7786542,0.42693,6865203,0.32491,8735937,0.6531,8500467,0.46259,1691376,0.56483,6127731,0.54211,3987960,0.58727,1642278,0.69779,791580,0.54278,172344,0.64639,410319,0.53931,3950385,0.71108
4809600,0.56137,4533549,0.53319,14474892,0.43496,7782534,0.42331,6864201,0.32494,8822109,0.65838,8386239,0.46896,1480956,0.61075,6107691,0.5416,4098180,0.58276,1641777,0.69505,979956,0.54351,172845,0.67391,400299,0.54452,3944874,0.71318
4812606,0.5609,4531545,0.53318,14546535,0.43585,7786542,0.42376,6880233,0.32415,8748963,0.65594,8468904,0.46438,1468932,0.61493,6073122,0.54187,4039062,0.58847,1648290,0.70066,884265,0.43048,176352,0.64712,496992,0.18808,3935856,0.7096
4818117,0.56174,4534551,0.53364,14517978,0.43529,7787043,0.42429,6865704,0.32494,8749464,0.64768,8485938,0.47106,1494483,0.61346,6109194,0.54433,3799083,0.59245,1644282,0.69754,903804,0.53214,172845,0.63561,406311,0.6123,3934353,0.71348
4815612,0.56068,4542066,0.53366,14532507,0.43702,7786542,0.42492,6865203,0.32498,8656278,0.64735,8442852,0.46387,1490475,0.62592,6104685,0.54499,4243971,0.58103,1643280,0.69446,1004505,0.52995,164328,0.6899,400800,0.60344,3934854,0.71017
4818618,0.56083,4582146,0.53084,14514972,0.43718,7787043,0.42541,6865203,0.32497,8823612,0.65681,8358684,0.46536,1473942,0.62613,6095667,0.54572,4321125,0.5721,1644783,0.69102,781059,0.54991,164829,0.68997,399297,0.6088,3933351,0.71372
4866714,0.55975,4588158,0.53036,14573589,0.44025,7786542,0.42599,6865704,0.32498,8627220,0.64847,8557080,0.46342,1474944,0.62297,6120216,0.54539,4507497,0.58241,1649292,0.69687,1004505,0.53333,166833,0.66774,439377,0.53688,3931347,0.71026
4850682,0.56076,4537557,0.53375,14387217,0.44238,7787043,0.42649,6865203,0.32499,8846658,0.6437,8372211,0.46621,1482459,0.62899,6092661,0.54509,3818121,0.5901,1642779,0.69529,808614,0.53936,165831,0.68235,497493,0.17163,3938361,0.71272
4808598,0.56186,4536054,0.53339,14486916,0.4376,7786542,0.42708,6862698,0.32508,8687340,0.6443,8434335,0.46426,1473942,0.62739,6108693,0.54558,3508002,0.59732,1642779,0.69311,976950,0.54015,168336,0.65668,468936,0.33433,3907800,0.71158
4812606,0.56149,4533048,0.53319,14473389,0.4357,7782534,0.4235,6865203,0.32497,8720406,0.65065,8426820,0.4653,1475946,0.62376,6117210,0.54629,4057098,0.58341,1644282,0.69038,824646,0.51684,167334,0.56309,406812,0.60213,3919824,0.71194
4811604,0.56094,4532547,0.5332,14415273,0.43609,7786542,0.42391,6865203,0.32513,8844153,0.65146,8390748,0.46486,1473942,0.62042,6141258,0.54477,4342668,0.57004,1642779,0.6882,947391,0.53351,198396,0.42721,399798,0.60795,3932349,0.70929
4820121,0.5616,4535553,0.53397,14430303,0.43553,7787043,0.4244,6865704,0.325,8699865,0.64929,8422311,0.46755,1481457,0.62817,6090156,0.54645,4404291,0.57418,1645785,0.69069,895788,0.45646,159318,0.70013,401802,0.60523,3933351,0.7129
5002485,0.55223,4731444,0.52193,14440824,0.43648,7786542,0.42498,6865203,0.32502,8727921,0.65372,8400267,0.47005,1475946,0.62521,6119715,0.54431,4574130,0.58323,1674843,0.67388,904305,0.53091,190881,0.55344,416832,0.56338,3931848,0.70935
4818117,0.56154,4535553,0.53397,14466375,0.43684,7787043,0.42548,6865704,0.32496,8725416,0.6488,8347161,0.46628,1473942,0.62178,6167310,0.5442,3957399,0.58805,1643280,0.68822,936369,0.40926,170340,0.55189,472944,0.22919,3933351,0.71272
4814109,0.56085,4550082,0.53253,14523489,0.43785,7787043,0.426,6865203,0.32488,8709885,0.64238,8354676,0.46508,1400796,0.50382,6075627,0.54679,4117218,0.58775,1645284,0.69153,848694,0.51953,175851,0.61111,457914,0.40704,3935355,0.70869
4827636,0.55928,4580643,0.53139,14540523,0.43703,7786542,0.42658,6865203,0.32488,8806578,0.64959,8411790,0.46449,1555104,0.38001,6120216,0.54534,3735456,0.59118,1644783,0.68889,979956,0.3836,171342,0.66667,397794,0.6071,3947379,0.71143
4861203,0.56011,4580142,0.53136,14492427,0.43809,7788546,0.42694,6880233,0.32413,8695857,0.65383,8445858,0.4592,1864722,0.46611,6134745,0.54515,3869223,0.58949,1643280,0.68698,834666,0.5247,165831,0.69055,402303,0.60212,3944874,0.71385
4845672,0.56161,4536555,0.53408,14454852,0.44143,7780530,0.42359,6865704,0.32478,8794053,0.65114,8461890,0.46154,1911816,0.57167,6091158,0.54574,3811107,0.59005,1644282,0.68445,1004505,0.35284,173346,0.60652,421341,0.57292,3946878,0.70903
4808097,0.56169,4538058,0.53315,14474892,0.43977,7788546,0.42374,6863700,0.32488,8704374,0.64737,8489946,0.46625,1694883,0.56547,6108693,0.54519,3982950,0.58947,1647288,0.7065,800598,0.5455,163827,0.67366,445389,0.34325,3940866,0.71238
4814109,0.56115,4532547,0.53304,14565573,0.43678,7786542,0.42445,6865704,0.32478,8786037,0.65159,8465898,0.46219,1485966,0.61081,6127230,0.54641,3785055,0.59094,1664823,0.69949,1017030,0.58643,168336,0.68027,496491,0.17299,3942870,0.70983
4815612,0.56102,4532046,0.53344,14556054,0.43557,7787043,0.42498,6865203,0.32491,8854173,0.64647,8440347,0.46523,1472439,0.615,6117711,0.54571,3906798,0.58913,1656807,0.69286,981960,0.35218,175350,0.55551,447894,0.53879,3949884,0.70861
4817115,0.56147,4535052,0.53364,14514471,0.43467,7786542,0.42561,6864201,0.32494,8750466,0.64801,8497461,0.46638,1492479,0.6179,6093663,0.54555,3836157,0.5897,1663821,0.69539,819135,0.54639,172845,0.69151,420339,0.55734,3941367,0.71272
4814109,0.56081,4555092,0.53226,14606154,0.43521,7787043,0.4261,6865704,0.32488,8752470,0.65337,8469906,0.46316,1505004,0.6187,6119715,0.54509,3932349,0.58831,1652799,0.69782,1003002,0.58565,171342,0.69089,397794,0.60062,3942870,0.70794
4829640,0.55969,4598679,0.53132,14593128,0.43665,7786542,0.42668,6865203,0.32496,8737440,0.64651,8364195,0.46613,1473942,0.62759,6138753,0.54173,3836658,0.5896,1642278,0.69959,983463,0.51389,167835,0.58507,401301,0.5931,3944874,0.71059
4873227,0.5588,4556094,0.53098,14497938,0.43665,7788045,0.42715,6865704,0.32494,8801568,0.64129,8421309,0.46734,1474944,0.62442,6098172,0.54251,3986958,0.58692,1642278,0.69648,789075,0.52132,164829,0.56578,471441,0.22575,3940866,0.71347
4830141,0.5608,4538559,0.53357,14452848,0.43823,7781031,0.42369,6865203,0.32498,8798061,0.64928,8432331,0.46676,1474944,0.62021,6106188,0.54126,4191867,0.58107,1642278,0.69332,968433,0.58427,166332,0.56863,442383,0.46368,3951888,0.70867
4809099,0.56173,4537557,0.53333,14481906,0.43699,7787043,0.42401,6865203,0.32497,8686839,0.65181,8381730,0.46716,1481457,0.62837,6111198,0.54215,4157799,0.58111,1642278,0.69019,1012020,0.58754,163827,0.56466,396291,0.58958,3936357,0.71041
4812105,0.56097,4531545,0.53305,14356656,0.43788,7786542,0.4246,6865704,0.32498,8627220,0.64541,8546058,0.46019,1475946,0.62521,6092160,0.54415,4250484,0.57755,1642278,0.68707,840177,0.46749,158817,0.61199,404808,0.60374,3937860,0.71338
4816113,0.56149,4533549,0.53355,14429802,0.44077,7787043,0.42509,6865203,0.32499,12265983,0.491,8341650,0.46538,1473942,0.62187,6103182,0.54121,4419822,0.58085,1642278,0.68391,894786,0.57215,159318,0.64151,401301,0.6096,3934353,0.71066
4818618,0.56136,4537056,0.53387,14467878,0.43795,7786542,0.42567,6862698,0.32508,10320099,0.64541,8401269,0.46558,1481457,0.62904,6096669,0.54316,4274532,0.57392,1645785,0.70469,1011018,0.58358,158817,0.67508,455409,0.28587,3934854,0.70677
